files_A,files_B,overlap,overlap_ratio,total_changed_lines_A,total_changed_lines_B,total_overlap_ranges,total_overlap_lines,same_file_line_overlap_ratio,max_file_overlap,same_file_churn,churn,conflict
1022,4,0,0.0,129816,132,0,0,0.0,0,0,11.774897344772617,0
9,25,7,0.25925925925925924,137,254,2,18,0.04603580562659847,11,46,5.971261839790462,0
3,29,1,0.03225806451612903,86,441,1,13,0.024667931688804556,13,32,6.269096283706261,0
1,4,0,0.0,8,132,0,0,0.0,0,0,4.948759890378168,0
6,3,0,0.0,31,106,0,0,0.0,0,0,4.927253685157205,0
1008,6,0,0.0,129560,31,0,0,0.0,0,0,11.772146332599974,0
1,7,0,0.0,19,272,0,0,0.0,0,0,5.676753802268282,0
1019,6,0,0.0,134896,20,0,0,0.0,0,0,11.812415053529621,0
1018,21,0,0.0,131072,405,0,0,0.0,0,0,11.786594816223458,0
1018,5,0,0.0,132658,28,0,0,0.0,0,0,11.795748250186039,0
1,1,0,0.0,7,3,0,0,0.0,0,0,2.3978952727983707,0
2,1,0,0.0,14,8,0,0,0.0,0,0,3.1354942159291497,0
3,1,0,0.0,7,1,0,0,0.0,0,0,2.1972245773362196,0
3,12,0,0.0,7,74,0,0,0.0,0,0,4.406719247264253,0
0,93,0,0.0,0,4572,0,0,0.0,0,0,8.427924723658055,0
93,1,1,0.010752688172043012,4569,3,1,3,0.0006561679790026247,3,2,8.427924723658055,1
0,1,0,0.0,0,129,0,0,0.0,0,0,4.867534450455582,0
0,635,0,0.0,0,50847,0,0,0.0,0,0,10.836596069336442,0
0,38,0,0.0,0,1579,0,0,0.0,0,0,7.365180126021013,0
38,7,3,0.07142857142857142,1576,166,10,52,0.029850746268656716,7,24,7.463363045520021,1
0,4,0,0.0,0,124,0,0,0.0,0,0,4.8283137373023015,0
0,7,0,0.0,0,86,0,0,0.0,0,0,4.465908118654584,0
7,1,0,0.0,86,22,0,0,0.0,0,0,4.6913478822291435,0
6,3,1,0.125,85,174,2,11,0.04247104247104247,6,12,5.560681631015528,0
5,1,0,0.0,43,4,0,0,0.0,0,0,3.871201010907891,0
4,6,2,0.25,37,105,1,7,0.04929577464788732,7,17,4.962844630259907,0
0,26,0,0.0,0,508,0,0,0.0,0,0,6.2324480165505225,0
26,6,4,0.14285714285714285,532,83,2,8,0.013008130081300813,7,23,6.423246963533519,1
22,5,0,0.0,494,239,0,0,0.0,0,0,6.598509028614515,0
21,12,5,0.17857142857142858,460,81,0,0,0.0,0,11,6.295266001439646,0
5,1,0,0.0,53,6,0,0,0.0,0,0,4.0943445622221,0
673,1,0,0.0,53052,6,0,0,0.0,0,0,10.879159780925365,0
1,31,1,0.03225806451612903,2,1090,0,0,0.0,0,2,6.996681488176539,0
5,31,2,0.058823529411764705,23,1086,0,0,0.0,0,6,7.01211529430638,0
674,1,0,0.0,53119,5,0,0,0.0,0,0,10.880402906226719,0
674,23,1,0.0014367816091954023,53119,931,1,1,1.8501387604070305e-05,1,2,10.89768332428381,0
1,2,0,0.0,4,42,0,0,0.0,0,0,3.8501476017100584,0
4,2,0,0.0,19,42,0,0,0.0,0,0,4.127134385045092,0
3,1,1,0.3333333333333333,8,2,1,1,0.1,1,2,2.3978952727983707,0
0,6,0,0.0,0,104,0,0,0.0,0,0,4.653960350157523,0
974,1,0,0.0,122638,39,0,0,0.0,0,0,11.717318315519492,0
89,1,1,0.011235955056179775,5130,80,19,114,0.021880998080614205,10,53,8.558527054909215,1
1,2,0,0.0,30,68,0,0,0.0,0,0,4.59511985013459,0
1,1,0,0.0,24,2,0,0,0.0,0,0,3.295836866004329,0
1,21,0,0.0,9,1696,0,0,0.0,0,0,7.441906728051625,0
1,3,0,0.0,2,97,0,0,0.0,0,0,4.605170185988092,0
2,1,0,0.0,7,16,0,0,0.0,0,0,3.1780538303479458,0
1,3,1,0.3333333333333333,12,451,3,19,0.04103671706263499,8,12,6.139884552226255,0
2,6,0,0.0,7,1322,0,0,0.0,0,0,7.1929342212158,0
1,2,0,0.0,0,39,0,0,0.0,0,0,3.6888794541139363,0
1,26,0,0.0,2,1024,0,0,0.0,0,0,6.934397209928558,1
1,46,1,0.021739130434782608,1,524,0,0,0.0,0,3,6.26530121273771,0
1,3,0,0.0,16,6,0,0,0.0,0,0,3.1354942159291497,0
1,84,0,0.0,2,3230,0,0,0.0,0,0,8.081165777725433,0
2,34,0,0.0,4,346,0,0,0.0,0,0,5.860786223465865,0
8,3,1,0.1,463,33,0,0,0.0,0,5,6.208590026096629,0
0,9,0,0.0,0,886,0,0,0.0,0,0,6.787844982309579,0
17,13,0,0.0,594,1268,0,0,0.0,0,0,7.529943370601589,0
1,2,0,0.0,2,18,0,0,0.0,0,0,3.044522437723423,0
12,1,1,0.08333333333333333,260,73,0,0,0.0,0,11,5.811140992976701,0
38,1,1,0.02631578947368421,1133,18,0,0,0.0,0,10,7.049254841255837,0
37,2,0,0.0,1282,77,0,0,0.0,0,0,7.215239978730097,0
75,9,6,0.07692307692307693,12738,152,2,14,0.0010861132660977503,7,26,9.464284672443105,0
0,1,0,0.0,0,2,0,0,0.0,0,0,1.0986122886681098,0
0,9,0,0.0,0,83,0,0,0.0,0,0,4.430816798843313,0
9,161,4,0.024096385542168676,82,17890,1,5,0.0002782105497440463,5,37,9.796625910752034,1
1,2,0,0.0,74,15,0,0,0.0,0,0,4.499809670330265,0
10,1,0,0.0,770,74,0,0,0.0,0,0,6.739336627357174,0
26,4,0,0.0,11582,358,0,0,0.0,0,0,9.387733135533384,0
24,2,0,0.0,11600,4,0,0,0.0,0,0,9.359191318708538,0
77,6,2,0.024691358024691357,4084,144,0,0,0.0,0,11,8.34972083747249,0
45,12,1,0.017857142857142856,2409,62,0,0,0.0,0,2,7.812782818577581,0
0,1,0,0.0,0,3,0,0,0.0,0,0,1.3862943611198906,0
24,2,0,0.0,424,7,0,0,0.0,0,0,6.068425588244111,0
22,3,0,0.0,189,69,0,0,0.0,0,0,5.556828061699537,0
0,5,0,0.0,0,1027,0,0,0.0,0,0,6.93537044601511,0
1,75,0,0.0,9,659,0,0,0.0,0,0,6.505784060128229,0
0,1,0,0.0,0,9,0,0,0.0,0,0,2.302585092994046,0
0,1,0,0.0,0,2,0,0,0.0,0,0,1.0986122886681098,0
268,1,0,0.0,44220,4,0,0,0.0,0,0,10.697045519027986,0
31,27,14,0.3181818181818182,1247,1386,15,116,0.04405620964679073,23,45,7.876258882303226,1
60,1,0,0.0,870,19,0,0,0.0,0,0,6.7912214627261855,0
8,1,0,0.0,371,112,0,0,0.0,0,0,6.182084906716632,0
0,1,0,0.0,0,1,0,0,0.0,0,0,0.6931471805599453,0
0,8,0,0.0,0,112,0,0,0.0,0,0,4.727387818712341,0
55,1,1,0.01818181818181818,1191,2,0,0,0.0,0,4,7.085064293952548,0
13,5,1,0.058823529411764705,507,86,0,0,0.0,0,8,6.386879319362645,0
12,1,0,0.0,392,115,0,0,0.0,0,0,6.230481447578482,0
25,8,2,0.06451612903225806,99,380,0,0,0.0,0,7,6.173786103901937,0
0,1,0,0.0,0,2,0,0,0.0,0,0,1.0986122886681098,0
21,1,1,0.047619047619047616,75,12,0,0,0.0,0,3,4.477336814478207,0
21,17,1,0.02702702702702703,487,55,0,0,0.0,0,2,6.297109319933935,0
2,2,0,0.0,8,12,0,0,0.0,0,0,3.044522437723423,0
1,1,0,0.0,4,4,0,0,0.0,0,0,2.1972245773362196,0
0,1,0,0.0,0,4,0,0,0.0,0,0,1.6094379124341003,0
13,17,0,0.0,64,467,0,0,0.0,0,0,6.2766434893416445,0
0,13,0,0.0,0,64,0,0,0.0,0,0,4.174387269895637,0
229,2,0,0.0,38648,4,0,0,0.0,0,0,10.562379670666965,0
0,1,0,0.0,0,4,0,0,0.0,0,0,1.6094379124341003,0
0,155,0,0.0,0,820,0,0,0.0,0,0,6.710523109452428,0
0,167,0,0.0,0,3863,0,0,0.0,0,0,8.259458195332408,0
0,205,0,0.0,0,32945,0,0,0.0,0,0,10.402625136506927,0
7,1,0,0.0,1072,36,0,0,0.0,0,0,7.011213987350367,0
21,7,0,0.0,453,1072,0,0,0.0,0,0,7.330405211844402,0
17,4,0,0.0,90,363,0,0,0.0,0,0,6.118097198041348,0
136,17,12,0.0851063829787234,10972,90,1,7,0.0006327969625745796,7,73,9.311361486034912,0
7,144,3,0.02027027027027027,1071,13836,3,17,0.0011404038371234991,7,28,9.60965326059915,1
4,7,1,0.1,400,493,7,47,0.05263157894736842,11,32,6.795705775173514,1
125,5,4,0.031746031746031744,9427,479,2,10,0.0010094891984655764,6,30,9.20099685697303,0
95,1,1,0.010526315789473684,5435,2,0,0,0.0,0,6,8.601166625192416,0
115,1,1,0.008695652173913044,6604,12,0,0,0.0,0,9,8.797397374012059,0
4,135,3,0.022058823529411766,407,10595,8,51,0.004635520814397383,14,45,9.305923241869912,1
2,9,0,0.0,69,849,0,0,0.0,0,0,6.823286122355687,0
9,137,9,0.06569343065693431,833,9763,8,64,0.00604001510003775,22,79,9.268326221174837,1
0,2,0,0.0,0,69,0,0,0.0,0,0,4.248495242049359,0
2,200,2,0.01,68,24259,3,26,0.001068771324043244,10,32,10.099383229357201,1
213,1,1,0.004694835680751174,25704,2,0,0,0.0,0,20,10.154518607337229,0
218,17,17,0.0779816513761468,28762,118,24,121,0.004189750692520776,7,282,10.270939218446076,0
31,2,1,0.03125,417,96,1,4,0.007797270955165692,4,5,6.2422232654551655,0
0,30,0,0.0,0,408,0,0,0.0,0,0,6.013715156042802,0
1,5,0,0.0,1,78,0,0,0.0,0,0,4.382026634673881,0
0,1,0,0.0,0,1,0,0,0.0,0,0,0.6931471805599453,0
0,7,0,0.0,0,155,0,0,0.0,0,0,5.049856007249537,0
18,25,5,0.13157894736842105,718,3015,11,57,0.015269220466113046,8,54,8.225235324101668,0
12,12,0,0.0,71,579,0,0,0.0,0,0,6.478509642208569,0
0,1,0,0.0,0,35,0,0,0.0,0,0,3.58351893845611,0
112,2,2,0.017857142857142856,5528,41,0,0,0.0,0,5,8.62515033292133,0
22,112,11,0.08943089430894309,2633,5533,28,209,0.02559392603477835,20,114,9.007856923358275,1
1,11,0,0.0,2,86,0,0,0.0,0,0,4.48863636973214,0
6,11,0,0.0,674,86,0,0,0.0,0,0,6.634633357861686,0
6,63,1,0.014705882352941176,674,1231,1,1,0.0005249343832020997,1,8,7.552762084214147,0
7,56,0,0.0,105,1126,0,0,0.0,0,0,7.116394144093465,0
45,46,4,0.04597701149425287,561,3319,1,7,0.0018041237113402063,7,32,8.263848131368906,1
16,32,2,0.043478260869565216,441,2878,0,0,0.0,0,8,8.107720061910534,0
13,5,3,0.2,394,468,9,144,0.16705336426914152,41,36,6.760414691083428,1
0,13,0,0.0,0,394,0,0,0.0,0,0,5.978885764901122,0
32,28,10,0.2,2877,882,7,64,0.017025804735301943,23,66,8.23217423638394,1
0,183,0,0.0,0,20296,0,0,0.0,0,0,9.918228370857626,0
114,1,1,0.008771929824561403,9731,2,1,3,0.0003082297338949964,3,26,9.1833801903934,0
100,1,1,0.01,8650,2,1,7,0.0008090614886731392,7,25,9.06566136060674,0
0,2,0,0.0,0,90,0,0,0.0,0,0,4.51085950651685,0
2,99,1,0.01,90,8560,1,15,0.0017341040462427746,15,4,9.065430200180375,1
0,9,0,0.0,0,94,0,0,0.0,0,0,4.553876891600541,0
9,11,2,0.1111111111111111,94,615,1,9,0.012693935119887164,9,12,6.565264970035361,1
10,1,0,0.0,560,39,0,0,0.0,0,0,6.396929655216146,0
2,1,0,0.0,5,4,0,0,0.0,0,0,2.302585092994046,0
28,3,2,0.06896551724137931,2748,52,1,7,0.0025,7,14,7.937731775260109,0
93,2,0,0.0,7963,22,0,0,0.0,0,0,8.985445287623167,0
28,169,16,0.08839779005524862,2634,16697,40,198,0.010242615488076147,18,183,9.869517032964975,1
16,15,0,0.0,2789,3298,0,0,0.0,0,0,8.714074899541522,0
16,1,1,0.0625,2779,10,0,0,0.0,0,2,7.933796874815411,0
15,127,8,0.05970149253731343,3327,8563,17,165,0.013877207737594618,30,79,9.38353709043758,1
8,4,0,0.0,1125,20,0,0,0.0,0,0,7.044032897274685,0
30,7,3,0.08823529411764706,1107,1109,0,0,0.0,0,15,7.7039102096163115,0
9,1,0,0.0,267,16,0,0,0.0,0,0,5.648974238161206,0
38,1,0,0.0,2700,169,0,0,0.0,0,0,7.962067308753666,0
0,2,0,0.0,0,9,0,0,0.0,0,0,2.302585092994046,0
35,1,0,0.0,2689,2,0,0,0.0,0,0,7.898039690764619,0
35,2,2,0.05714285714285714,2659,30,3,20,0.007437709185570844,7,19,7.897296472595885,0
122,1,1,0.00819672131147541,8782,10,1,1,0.00011373976342129209,1,9,9.081711229379001,0
82,5,2,0.023529411764705882,6449,243,0,0,0.0,0,16,8.808817483100642,0
3,6,0,0.0,10,508,0,0,0.0,0,0,6.251903883165888,0
77,1,1,0.012987012987012988,5938,2,0,0,0.0,0,6,8.689632748355741,0
65,3,1,0.014925373134328358,4029,253,0,0,0.0,0,7,8.36240897761537,0
3,1,0,0.0,57,4,0,0,0.0,0,0,4.127134385045092,0
57,1,1,0.017543859649122806,3944,2,0,0,0.0,0,5,8.280711075662847,0
4,5,0,0.0,36,13,0,0,0.0,0,0,3.912023005428146,0
87,2,1,0.011363636363636364,5384,5,0,0,0.0,0,5,8.592300663903043,0
88,1,1,0.011363636363636364,5371,20,0,0,0.0,0,11,8.592671652592143,0
88,1,1,0.011363636363636364,5365,6,0,0,0.0,0,9,8.588955557643128,0
1,1,0,0.0,14,5,0,0,0.0,0,0,2.995732273553991,0
5,54,4,0.07272727272727272,17,3895,4,32,0.0081799591002045,14,8,8.272059622210412,1
1,102,1,0.00980392156862745,5,5993,0,0,0.0,0,9,8.699348067653093,1
102,2,2,0.0196078431372549,6033,95,1,11,0.0017950391644908617,11,24,8.720786883485731,0
0,9,0,0.0,0,102,0,0,0.0,0,0,4.634728988229636,0
9,131,7,0.05263157894736842,102,12415,1,5,0.00039945673883518413,5,63,9.434922887484646,1
0,2,0,0.0,0,35,0,0,0.0,0,0,3.58351893845611,0
2,72,2,0.027777777777777776,36,4394,0,0,0.0,0,10,8.39638057119949,1
4,4,0,0.0,41,63,0,0,0.0,0,0,4.653960350157523,0
44,5,2,0.0425531914893617,850,120,2,6,0.006185567010309278,4,10,6.878326468291325,0
37,6,5,0.13157894736842105,804,24,0,0,0.0,0,17,6.720220155135295,0
34,2,1,0.02857142857142857,761,22,0,0,0.0,0,5,6.664409020350408,0
19,1,1,0.05263157894736842,284,5,0,0,0.0,0,4,5.66988092298052,0
29,16,3,0.07142857142857142,570,229,0,0,0.0,0,9,6.684611727667927,0
2,1,0,0.0,14,9,0,0,0.0,0,0,3.1780538303479458,0
11,23,1,0.030303030303030304,135,541,0,0,0.0,0,6,6.517671272912275,0
3,1,0,0.0,12,3,0,0,0.0,0,0,2.772588722239781,0
73,1,1,0.0136986301369863,7180,5,0,0,0.0,0,6,8.879889967673464,0
32,1,1,0.03125,543,2,0,0,0.0,0,2,6.302618975744905,0
22,8,0,0.0,330,119,0,0,0.0,0,0,6.1092475827643655,0
3,21,0,0.0,89,329,0,0,0.0,0,0,6.037870919922137,0
0,3,0,0.0,0,89,0,0,0.0,0,0,4.499809670330265,0
3,67,2,0.029411764705882353,86,7612,2,25,0.003247596778383996,18,9,8.94884572927805,1
4,1,0,0.0,90,1,0,0,0.0,0,0,4.5217885770490405,0
0,1,0,0.0,0,32,0,0,0.0,0,0,3.4965075614664802,0
1,208,1,0.004807692307692308,17,26859,4,16,0.0005953266855186784,7,14,10.199026181265689,1
52,1,1,0.019230769230769232,5929,3,0,0,0.0,0,3,8.688285266258644,0
45,1,0,0.0,5698,12,0,0,0.0,0,0,8.650149418664864,0
32,14,1,0.022222222222222223,1953,3745,0,0,0.0,0,2,8.648045999835,0
30,3,0,0.0,1908,51,0,0,0.0,0,0,7.580699752224563,0
34,3,1,0.027777777777777776,2162,27,0,0,0.0,0,2,7.691656822810547,0
14,12,0,0.0,1767,108,0,0,0.0,0,0,7.53689712956617,0
0,14,0,0.0,0,1767,0,0,0.0,0,0,7.477604243197589,0
12,13,3,0.13636363636363635,108,291,1,6,0.015037593984962405,6,8,5.991464547107982,1
14,87,6,0.06315789473684211,1766,5765,6,34,0.004514672686230248,7,54,8.926915889777042,1
2,3,0,0.0,19,21,0,0,0.0,0,0,3.713572066704308,0
0,1,0,0.0,0,6,0,0,0.0,0,0,1.9459101490553132,0
0,103,0,0.0,0,7024,0,0,0.0,0,0,8.857230494201946,0
0,4,0,0.0,0,537,0,0,0.0,0,0,6.2878585601617845,0
1,10,1,0.1,1,953,1,3,0.0031446540880503146,3,2,6.86171134048073,1
10,1,0,0.0,957,14,0,0,0.0,0,0,6.879355804460439,0
9,2,0,0.0,948,25,0,0,0.0,0,0,6.881411303642535,0
8,2,1,0.1111111111111111,874,74,1,9,0.00949367088607595,9,3,6.855408798609928,0
7,1,0,0.0,869,5,0,0,0.0,0,0,6.774223886357614,0
80,1,1,0.0125,4799,7,0,0,0.0,0,21,8.47782846789396,0
0,4,0,0.0,0,828,0,0,0.0,0,0,6.720220155135295,0
1,1,0,0.0,16,18,0,0,0.0,0,0,3.5553480614894135,0
1,1,0,0.0,14,16,0,0,0.0,0,0,3.4339872044851463,0
29,1,0,0.0,575,35,0,0,0.0,0,0,6.415096959171596,0
7,23,1,0.034482758620689655,65,510,1,5,0.008695652173913044,5,20,6.3561076606958915,0
1,5,0,0.0,43,20,0,0,0.0,0,0,4.1588830833596715,0
80,1,0,0.0,4915,43,0,0,0.0,0,0,8.508959386489133,0
47,7,3,0.058823529411764705,2811,51,1,3,0.0010482180293501049,3,20,7.959625305098115,0
0,5,0,0.0,0,131,0,0,0.0,0,0,4.882801922586371,0
17,21,0,0.0,715,1979,0,0,0.0,0,0,7.899153483343097,0
21,45,4,0.06451612903225806,1979,2159,12,73,0.01764137264378927,13,44,8.328209491748732,1
25,17,4,0.10526315789473684,1261,677,2,21,0.010835913312693499,11,29,7.569927655242652,0
43,1,0,0.0,2092,2,0,0,0.0,0,0,7.647308832356238,0
38,3,1,0.025,2058,20,0,0,0.0,0,3,7.639642287858013,0
6,1,0,0.0,166,175,0,0,0.0,0,0,5.834810737062605,0
3,1,0,0.0,14,48,0,0,0.0,0,0,4.143134726391533,0
0,1,0,0.0,0,2,0,0,0.0,0,0,1.0986122886681098,0
32,5,2,0.05714285714285714,1120,265,7,47,0.03393501805054152,9,18,7.234177179749849,1
31,1,0,0.0,994,19,0,0,0.0,0,0,6.921658184151129,0
0,1,0,0.0,0,5,0,0,0.0,0,0,1.791759469228055,0
1,163,1,0.006134969325153374,3,15151,2,11,0.0007258809555232942,6,9,9.626085789491903,1
26,1,0,0.0,883,3,0,0,0.0,0,0,6.787844982309579,0
1,158,0,0.0,3,14478,0,0,0.0,0,0,9.580661777948766,0
158,1,1,0.006329113924050633,14459,2,1,1,6.915151096051449e-05,1,7,9.579279798734897,0
1,1,0,0.0,12,5,0,0,0.0,0,0,2.8903717578961645,0
165,1,0,0.0,18366,5,0,0,0.0,0,0,9.818583045445685,0
0,1,0,0.0,0,2,0,0,0.0,0,0,1.0986122886681098,0
3,1,0,0.0,79,6,0,0,0.0,0,0,4.454347296253507,0
1,2,0,0.0,2,77,0,0,0.0,0,0,4.382026634673881,0
0,1,0,0.0,0,2,0,0,0.0,0,0,1.0986122886681098,0
0,1,0,0.0,0,8,0,0,0.0,0,0,2.1972245773362196,0
12,1,0,0.0,118,5,0,0,0.0,0,0,4.820281565605037,0
1,1,0,0.0,10,4,0,0,0.0,0,0,2.70805020110221,0
1,2,0,0.0,17,9,0,0,0.0,0,0,3.295836866004329,0
2,14,0,0.0,8,380,0,0,0.0,0,0,5.963579343618446,0
0,152,0,0.0,0,13669,0,0,0.0,0,0,9.522958929717996,0
152,1,0,0.0,13669,6,0,0,0.0,0,0,9.523397750759193,0
152,10,6,0.038461538461538464,13669,216,6,39,0.0028087864602088586,10,33,9.538636417313219,1
1,1,0,0.0,1,6,0,0,0.0,0,0,2.0794415416798357,0
67,60,16,0.14414414414414414,12132,6643,74,771,0.04106524633821571,93,211,9.84033473753086,1
0,2,0,0.0,0,18,0,0,0.0,0,0,2.9444389791664403,0
0,8,0,0.0,0,461,0,0,0.0,0,0,6.135564891081739,0
8,7,0,0.0,463,168,0,0,0.0,0,0,6.448889394146858,0
10,2,1,0.09090909090909091,484,18,0,0,0.0,0,2,6.220590170099739,0
9,1,0,0.0,215,1,0,0,0.0,0,0,5.37989735354046,0
1,22,0,0.0,1,3934,0,0,0.0,0,0,8.277920258172143,0
0,7,0,0.0,0,1928,0,0,0.0,0,0,7.564757012905729,0
0,20,0,0.0,0,1473,0,0,0.0,0,0,7.295735072749282,0
20,5,2,0.08695652173913043,1473,237,0,0,0.0,0,11,7.444833273892193,0
6,18,2,0.09090909090909091,1765,1474,0,0,0.0,0,7,8.083328608786376,0
0,5,0,0.0,0,237,0,0,0.0,0,0,5.472270673671475,0
4,88,2,0.022222222222222223,196,8424,0,0,0.0,0,25,9.061956366209925,0
6,88,3,0.03296703296703297,1763,8423,2,14,0.0013744354997054782,7,27,9.228867676590067,1
1,2,0,0.0,1,41,0,0,0.0,0,0,3.7612001156935624,0
0,88,0,0.0,0,8366,0,0,0.0,0,0,9.032050676295599,0
4,1,0,0.0,18,3,0,0,0.0,0,0,3.091042453358316,0
2,1,0,0.0,10,3,0,0,0.0,0,0,2.6390573296152584,0
0,1,0,0.0,0,2,0,0,0.0,0,0,1.0986122886681098,0
61,1,1,0.01639344262295082,4936,8,0,0,0.0,0,6,8.506132244056813,0
0,1,0,0.0,0,3,0,0,0.0,0,0,1.3862943611198906,0
0,11,0,0.0,0,592,0,0,0.0,0,0,6.385194398997726,0
11,55,11,0.2,596,3990,3,14,0.0030527692978630614,6,100,8.430981494597171,1
58,56,56,0.9655172413793104,7635,6036,90,5692,0.41635578962767905,1056,254,9.523105224795426,1
2,6,0,0.0,8,1056,0,0,0.0,0,0,6.970730078143525,0
46,2,0,0.0,2881,56,0,0,0.0,0,0,7.9854843567338225,0
5,41,0,0.0,30,2851,0,0,0.0,0,0,7.966239776559467,0
16,5,5,0.3125,1778,1728,6,1732,0.4940102681118083,832,13,8.162516250140179,0
0,1,0,0.0,0,4,0,0,0.0,0,0,1.6094379124341003,0
18,1,1,0.05555555555555555,334,8,0,0,0.0,0,5,5.8377304471659395,0
0,2,0,0.0,0,29,0,0,0.0,0,0,3.4011973816621555,0
11,1,0,0.0,279,2,0,0,0.0,0,0,5.641907070938114,0
2,10,1,0.09090909090909091,10,269,0,0,0.0,0,9,5.634789603169249,0
44,1,0,0.0,3524,47,0,0,0.0,0,0,8.18088094199639,0
43,1,0,0.0,3519,5,0,0,0.0,0,0,8.16763571524637,0
43,1,1,0.023255813953488372,3517,2,1,4,0.0011366865586814436,4,14,8.166216268592143,0
34,15,7,0.16666666666666666,2753,736,7,52,0.014903983949555747,15,41,8.157657015196472,0
14,17,0,0.0,1925,811,0,0,0.0,0,0,7.914617709040679,0
0,12,0,0.0,0,1913,0,0,0.0,0,0,7.5569505720129,0
6,47,6,0.1276595744680851,582,4179,14,558,0.11720226843100189,324,29,8.468423027046809,1
14,42,5,0.09803921568627451,799,3167,3,22,0.005547150781643974,10,40,8.28576542051433,1
0,1,0,0.0,0,2,0,0,0.0,0,0,1.0986122886681098,0
1,98,1,0.01020408163265306,3,8616,1,2,0.00023204548091425919,2,12,9.061840363657739,1
43,1,1,0.023255813953488372,3173,15,0,0,0.0,0,3,8.067462667010057,0
98,1,1,0.01020408163265306,8600,1,1,3,0.0003487966515521451,3,11,9.059750013343681,0
15,43,9,0.1836734693877551,743,3172,7,38,0.009706257982120051,9,42,8.272826003650401,1
1,1,0,0.0,2,28,0,0,0.0,0,0,3.4339872044851463,0
6,50,3,0.05660377358490566,1763,3417,1,5,0.0009652509652509653,5,15,8.552753366814787,0
0,5,0,0.0,0,1081,0,0,0.0,0,0,6.9865664594064265,0
41,1,1,0.024390243902439025,3113,6,0,0,0.0,0,5,8.045588280803528,0
2,1,0,0.0,6,2,0,0,0.0,0,0,2.1972245773362196,0
1,1,0,0.0,4,2,0,0,0.0,0,0,1.9459101490553132,0
33,11,3,0.07317073170731707,2532,579,0,0,0.0,0,10,8.043020885298283,0
3,25,1,0.037037037037037035,19,2483,0,0,0.0,0,2,7.8252452914317745,0
2,1,0,0.0,15,4,0,0,0.0,0,0,2.995732273553991,0
2,1,1,0.5,10,5,0,0,0.0,0,3,2.772588722239781,0
1,1,0,0.0,2,8,0,0,0.0,0,0,2.3978952727983707,0
2,2,0,0.0,12,8,0,0,0.0,0,0,3.044522437723423,0
0,2,0,0.0,0,12,0,0,0.0,0,0,2.5649493574615367,0
3,28,2,0.06896551724137931,555,289,1,6,0.0071090047393364926,6,7,6.739336627357174,1
0,5,0,0.0,0,15,0,0,0.0,0,0,2.772588722239781,0
11,13,3,0.14285714285714285,79,113,0,0,0.0,0,8,5.262690188904886,0
7,2,0,0.0,61,10,0,0,0.0,0,0,4.276666119016055,0
0,1,0,0.0,0,38,0,0,0.0,0,0,3.6635616461296463,0
1,34,1,0.029411764705882353,42,1668,2,14,0.008187134502923977,7,9,7.444833273892193,1
6,2,0,0.0,25,6,0,0,0.0,0,0,3.4657359027997265,0
79,1,0,0.0,5413,3,0,0,0.0,0,0,8.597297435657898,0
2,1,0,0.0,12,2,0,0,0.0,0,0,2.70805020110221,0
17,2,2,0.11764705882352941,83,12,2,4,0.042105263157894736,2,5,4.564348191467836,0
2,2,0,0.0,4,4,0,0,0.0,0,0,2.1972245773362196,0
23,1,0,0.0,1600,18,0,0,0.0,0,0,7.389563953677635,0
1,24,0,0.0,682,1608,0,0,0.0,0,0,7.736743682453495,0
7,19,1,0.04,41,1523,0,0,0.0,0,2,7.355641102974253,0
2,2,1,0.3333333333333333,10,4,0,0,0.0,0,2,2.70805020110221,0
7,62,2,0.029850746268656716,818,3487,1,7,0.0016260162601626016,7,11,8.367764677924308,1
62,1,1,0.016129032258064516,3485,2,0,0,0.0,0,10,8.15708378502887,0
58,4,0,0.0,3477,8,0,0,0.0,0,0,8.156510226079966,0
57,1,0,0.0,3475,2,0,0,0.0,0,0,8.154212694914229,0
57,1,1,0.017543859649122806,3473,2,0,0,0.0,0,5,8.153637486385282,0
57,1,1,0.017543859649122806,3471,2,0,0,0.0,0,9,8.153061946801051,0
6,1,0,0.0,83,2,0,0,0.0,0,0,4.454347296253507,0
0,6,0,0.0,0,83,0,0,0.0,0,0,4.430816798843313,0
0,50,0,0.0,0,3180,0,0,0.0,0,0,8.064950891749143,0
50,16,9,0.15789473684210525,3182,450,7,66,0.01817180616740088,35,64,8.197814032221203,1
4,1,0,0.0,103,147,0,0,0.0,0,0,5.5254529391317835,0
30,1,0,0.0,808,147,0,0,0.0,0,0,6.862757913051401,0
6,1,0,0.0,91,40,0,0,0.0,0,0,4.882801922586371,0
0,1,0,0.0,0,4,0,0,0.0,0,0,1.6094379124341003,0
1,52,0,0.0,4,1411,0,0,0.0,0,0,7.255591274253665,0
1,194,0,0.0,4,7241,0,0,0.0,0,0,8.888204871455022,0
0,1,0,0.0,0,2,0,0,0.0,0,0,1.0986122886681098,0
1,2,0,0.0,2,3,0,0,0.0,0,0,1.791759469228055,0
1,5,0,0.0,4,224,0,0,0.0,0,0,5.43372200355424,0
93,1,0,0.0,7920,2,0,0,0.0,0,0,8.977525200965243,0
168,1,0,0.0,7431,316,0,0,0.0,0,0,8.955190024526887,0
62,22,2,0.024390243902439025,2661,1098,2,8,0.002128225591912743,6,31,8.23217423638394,0
1,4,0,0.0,2,0,0,0,0.0,0,0,1.0986122886681098,0
